"Citation","Diet.richness.minimum","Ecosystem","EndoEcto","Feeding.data.type","First.entry.Name","Latitude","mass_g","Month","Space.averaging","Taxon.group","Time.averaging","Total.stomachs.count.given","Year"
"Varghese_2014",79,"Marine","Endotherm","Gut content (lethal)","Gray",15.81,15850,NA,"1000km","Fish","Years",406,2007
"Varghese_2014",21,"Marine","Ectotherm","Gut content (lethal)","Gray",15.81,98000,NA,"1000km","Fish","Years",24,2007
"Vasconcelos_2004",41,"Marine","Ectotherm","Gut content (lethal)","Gray",40.18,10.5,NA,"100km","Fish","Years",246,2001
"Xavier_2010",28,"Marine","Ectotherm","Gut content (lethal)","Gray",37.02,5322,NA,"10km","Fish","Years",342,2005
"Yang_2000",32,"Marine","Ectotherm","Gut content (lethal)","Gray",54.68,17290,NA,"100km","Fish","Years",355,1993
"Yang_2000",20,"Marine","Ectotherm","Gut content (lethal)","Gray",54.68,17290,NA,"100km","Fish","Years",72,1996
"Yang_2000",47,"Marine","Ectotherm","Gut content (lethal)","Gray",54.68,17290,NA,"100km","Fish","Years",331,1990
"Yang_2000",36,"Marine","Ectotherm","Gut content (lethal)","Gray",54.68,3.26,NA,"100km","Fish","Years",491,1996
"Yang_2000",49,"Marine","Ectotherm","Gut content (lethal)","Gray",54.68,3.26,NA,"100km","Fish","Months",1126,1993
"Yang_2000",74,"Marine","Ectotherm","Gut content (lethal)","Gray",54.68,3.26,NA,"100km","Fish","Months",1059,1990
"Yang_2000",94,"Marine","Ectotherm","Gut content (lethal)","Gray",54.68,8549,NA,"100km","Fish","Years",605,1996
"Yang_2000",63,"Marine","Ectotherm","Gut content (lethal)","Gray",54.68,8549,NA,"100km","Fish","Years",1082,1993
"Yang_2000",128,"Marine","Ectotherm","Gut content (lethal)","Gray",54.68,8549,NA,"100km","Fish","Years",916,1990
"Yang_2000",48,"Marine","Ectotherm","Gut content (lethal)","Gray",54.68,209100,NA,"100km","Fish","Years",559,1993
"Yang_2000",92,"Marine","Ectotherm","Gut content (lethal)","Gray",54.68,209100,NA,"100km","Fish","Years",467,1990
"Yang_2000",92,"Marine","Ectotherm","Gut content (lethal)","Gray",54.68,209100,NA,"100km","Fish","Years",367,1996
"Yang_2000",36,"Marine","Ectotherm","Gut content (lethal)","Gray",54.68,4938,NA,"100km","Fish","Years",141,1990
"Yang_2000",37,"Marine","Ectotherm","Gut content (lethal)","Gray",54.68,4938,NA,"100km","Fish","Years",279,1993
"Yang_2000",4,"Marine","Ectotherm","Gut content (lethal)","Gray",54.68,9105,NA,"100km","Fish","Years",20,1993
"Yang_2000",2,"Marine","Ectotherm","Gut content (lethal)","Gray",54.68,9105,NA,"100km","Fish","Years",10,1990
"Yang_2000",34,"Marine","Ectotherm","Gut content (lethal)","Gray",54.68,1870,NA,"100km","Fish","Years",213,1993
"Yang_2000",37,"Marine","Ectotherm","Gut content (lethal)","Gray",54.68,1870,NA,"100km","Fish","Years",120,1990
"Yoshiyama_1980",6,"Marine","Ectotherm","Gut content (lethal)","Gray",37.29,8.1,NA,"10km","Fish","Years",32,1975
"Yoshiyama_1980",17,"Marine","Ectotherm","Gut content (lethal)","Gray",37.29,37,NA,"10km","Fish","Years",74,1975
"Yoshiyama_1980",12,"Marine","Ectotherm","Gut content (lethal)","Gray",37.29,8,NA,"10km","Fish","Years",172,1975
"Young_2006",54,"Marine","Ectotherm","Gut content (lethal)","Gray",-30,98000,NA,"1000km","Fish","Years",48,2001
"Young_2006",54,"Marine","Ectotherm","Gut content (lethal)","Gray",-30,98000,NA,"1000km","Fish","Years",281,2001
"Young_2006",54,"Marine","Ectotherm","Gut content (lethal)","Gray",-30,98000,NA,"1000km","Fish","Years",49,2001
"Young_2006",54,"Marine","Ectotherm","Gut content (lethal)","Gray",-30,98000,NA,"1000km","Fish","Years",260,2001
"Zambrano-Zambrano_2019",21,"Marine","Ectotherm","Gut content (lethal)","Gray",0,98000,NA,"100km","Fish","Years",256,2014
"King_1982",25,"Terrestrial","Endotherm","Gut content (lethal)","Jeremy",-38.54,160.8,NA,"10km","Mammals","Days",23,1980
"King_1982",25,"Terrestrial","Endotherm","Gut content (lethal)","Jeremy",-39.3,160.8,NA,"10km","Mammals","Days",93,1980
"King_1982",25,"Terrestrial","Endotherm","Gut content (lethal)","Jeremy",-40.9,160.8,NA,"10km","Mammals","Days",9,1980
"King_1982",25,"Terrestrial","Endotherm","Gut content (lethal)","Jeremy",-45.46,160.8,NA,"10km","Mammals","Days",451,1980
"King_1982",25,"Terrestrial","Endotherm","Gut content (lethal)","Jeremy",-45.11,160.8,NA,"10km","Mammals","Days",79,1980
"King_1982",25,"Terrestrial","Endotherm","Gut content (lethal)","Jeremy",-42.94,160.8,NA,"10km","Mammals","Days",97,1980
"King_1982",25,"Terrestrial","Endotherm","Gut content (lethal)","Jeremy",-39.19,160.8,NA,"10km","Mammals","Days",44,1980
"King_1982",25,"Terrestrial","Endotherm","Gut content (lethal)","Jeremy",-43.65,160.8,NA,"10km","Mammals","Days",181,1980
"King_1982",25,"Terrestrial","Endotherm","Gut content (lethal)","Jeremy",-44.23,160.8,NA,"10km","Mammals","Days",30,1980
"King_1982",25,"Terrestrial","Endotherm","Gut content (lethal)","Jeremy",-43.11,160.8,NA,"10km","Mammals","Days",166,1980
"King_1982",25,"Terrestrial","Endotherm","Gut content (lethal)","Jeremy",-40.76,160.8,NA,"10km","Mammals","Days",51,1980
"King_1982",25,"Terrestrial","Endotherm","Gut content (lethal)","Jeremy",-42.42,160.8,NA,"10km","Mammals","Days",24,1980
"King_1982",25,"Terrestrial","Endotherm","Gut content (lethal)","Jeremy",-42.01,160.8,NA,"10km","Mammals","Days",102,1980
"King_1982",25,"Terrestrial","Endotherm","Gut content (lethal)","Jeremy",-43.5,160.8,NA,"10km","Mammals","Days",164,1980
"DeWitt_1972",3,"Marine","Ectotherm","Gut content (lethal)","Kurt",33.8,0.87,NA,"10km","Fish","Years",71,1965
"DeWitt_1972",3,"Marine","Ectotherm","Gut content (lethal)","Kurt",33.8,0.87,NA,"10km","Fish","Years",154,1965
"Braune_1987",7,"Marine","Endotherm","Gut content (lethal)","Kyle",44.96,231.7,NA,"10km","Birds","Years",222,1981
"Kadye_2012",32,"Lotic","Ectotherm","Gut content (lethal)","Landon",-33.1,21190,NA,"100km","Fish","Months",147,2010
"Barrett_2012",18,"Terrestrial","Ectotherm","Gut content (lethal)","Leah",32.61,14.8,NA,"1000m","Amphibians","Months",145,2007
"Berazategui_2007",17,"Terrestrial","Ectotherm","Gut content (lethal)","Leah",-31.5,3.6,NA,"1000m","Amphibians","Months",159,2001
"Brandão_2003",12,"Terrestrial","Ectotherm","Gut content (lethal)","Leah",-15.25,28.5,NA,"1000m","Amphibians","Months",18,1999
"Brito_2013",30,"Terrestrial","Ectotherm","Gut content (non-lethal)","Leah",-4.27,60,NA,"1000m","Amphibians","Months",102,2009
"Brito_2013",11,"Terrestrial","Ectotherm","Gut content (lethal)","Leah",-4.27,60,NA,"1000m","Amphibians","Months",43,2009
"Bury_1973",12,"Terrestrial","Ectotherm","Gut content (lethal)","Leah",40.45,2.73,NA,"1000m","Amphibians","Years",29,1968
"Bury_1973",12,"Terrestrial","Ectotherm","Gut content (lethal)","Leah",40.45,5.58,NA,"1000m","Amphibians","Years",27,1968
"Bury_1973",12,"Terrestrial","Ectotherm","Gut content (lethal)","Leah",40.45,8.01,NA,"1000m","Amphibians","Years",36,1968
"Bury_1973",13,"Terrestrial","Ectotherm","Gut content (lethal)","Leah",40.45,61,NA,"1000m","Amphibians","Years",37,1968
"Caldart_2012",19,"Terrestrial","Ectotherm","Gut content (non-lethal)","Leah",-27.24,4.1,NA,"1000m","Amphibians","Months",113,2009
"Crnobrnja-Isailović_2012",13,"Terrestrial","Ectotherm","Gut content (lethal)","Leah",44.69,86.85,NA,"1000m","Amphibians","Years",49,2001
"Crnobrnja-Isailović_2012",19,"Terrestrial","Ectotherm","Gut content (lethal)","Leah",44.69,86.85,NA,"1000m","Amphibians","Years",93,2001
"Evans_1996",20,"Terrestrial","Ectotherm","Gut content (lethal)","Leah",7.5,105.8,NA,"1000m","Amphibians","Years",269,1992
"Felix_2006",14,"Terrestrial","Ectotherm","Gut content (lethal)","Leah",37.5,5.815,NA,"1000m","Amphibians","Months",27,2000
"Gunzburger_1999",9,"Terrestrial","Ectotherm","Gut content (lethal)","Leah",31.5,52.5,NA,"10km","Amphibians","Decades",33,1970
"Kam_1998",16,"Terrestrial","Ectotherm","Gut content (lethal)","Leah",24.07,72.6,NA,"1000m","Amphibians","Months",69,1996
"Lynch_1985",25,"Terrestrial","Ectotherm","Gut content (lethal)","Leah",38.8,21.88,NA,"10km","Amphibians","Years",284,1970
"Muenz_2008",16,"Terrestrial","Ectotherm","Gut content (lethal)","Leah",31.3,14.8,NA,"1000m","Amphibians","Years",40,2002
"Ngo_2014a",12,"Terrestrial","Ectotherm","Gut content (lethal)","Leah",10.35,52.7,NA,"1000m","Amphibians","Months",135,2010
"Rebouças_2013",17,"Terrestrial","Ectotherm","Gut content (non-lethal)","Leah",-13.82,3.9,NA,"1000m","Amphibians","Months",133,2010
"Sluyus_2001",18,"Terrestrial","Ectotherm","Gut content (lethal)","Leah",-23.18,3.5,NA,"100m","Amphibians","Months",70,1996
"Smith_2011",9,"Terrestrial","Ectotherm","Gut content (lethal)","Leah",27.7,60,NA,"1000m","Amphibians","Years",23,2003
"Teixeira_2004",12,"Terrestrial","Ectotherm","Gut content (lethal)","Leah",-19.12,28.5,NA,"1000m","Amphibians","Months",59,2002
"Baeta_2013",39,"Marine","Ectotherm","Direct observation","Mark",41.6,29.8,NA,"1000m","Echinoderms","Years",26,2010
"Birkeland_1974",25,"Marine","Ectotherm","Direct observation","Mark",47.66,0.3977,NA,"100m","Echinoderms","Years",685,1967
"Birkeland_1974",9,"Marine","Ectotherm","Direct observation","Mark",47.66,0.75,NA,"100m","Echinoderms","Years",200,1967
"Birkeland_1982",1,"Marine","Ectotherm","Direct observation","Mark",48.46,0.75,NA,"100m","Echinoderms","Years",138,1970
"Boelter_2012",10,"Lentic","Ectotherm","Gut content (lethal)","Mark",-29.45,381,NA,"1000m","Amphibians","Months",291,2002
"Collard_1970",1,"Marine","Ectotherm","Gut content (lethal)","Mark",12,2.6,NA,"1000km","Fish","Years",39,1964
"Collard_1970",2,"Marine","Ectotherm","Gut content (lethal)","Mark",33.39,0.87,NA,"100km","Fish","Years",21,1964
"Collard_1970",1,"Marine","Ectotherm","Gut content (lethal)","Mark",-6,3.358,NA,"100km","Fish","Years",3,1964
"Collard_1970",4,"Marine","Ectotherm","Gut content (lethal)","Mark",33.42,2.275,NA,"100km","Fish","Years",60,1964
"Collard_1970",1,"Marine","Ectotherm","Gut content (lethal)","Mark",33.03,2.9,NA,"100km","Fish","Years",5,1964
"Collard_1970",6,"Marine","Ectotherm","Gut content (lethal)","Mark",35.39,1.8,NA,"1000km","Fish","Years",53,1964
"Collard_1970",4,"Marine","Ectotherm","Gut content (lethal)","Mark",32.6,9.4,NA,"1000km","Fish","Years",21,1964
"Collard_1970",2,"Marine","Ectotherm","Gut content (lethal)","Mark",33.39,3.6,NA,"100km","Fish","Years",10,1964
"Collard_1970",1,"Marine","Ectotherm","Gut content (lethal)","Mark",33.39,443.4,NA,"1000km","Fish","Years",7,1964
"Collard_1970",6,"Marine","Ectotherm","Gut content (lethal)","Mark",39.19,4.3,NA,"1000km","Fish","Years",486,1964
"Collard_1970",1,"Marine","Ectotherm","Gut content (lethal)","Mark",32.58,21.05,NA,"1000km","Fish","Years",15,1964
"Collard_1970",4,"Marine","Ectotherm","Gut content (lethal)","Mark",32.38,0.8,NA,"100km","Fish","Years",35,1964
"Collard_1970",3,"Marine","Ectotherm","Gut content (lethal)","Mark",32.6,2.345,NA,"1000km","Fish","Years",35,1964
"Collard_1970",5,"Marine","Ectotherm","Gut content (lethal)","Mark",33.68,1.975,NA,"100km","Fish","Years",120,1964
"deAguiar_2004",19,"Lotic","Ectotherm","Gut content (lethal)","Mark",-29.88,168.7,NA,"10km","Reptiles","Decades",278,1990
"deOliveiraNeves_2014",13,"Terrestrial","Ectotherm","Gut content (lethal)","Mark",-11,18.9,NA,"100km","Amphibians","Decades",184,2005
"Eichelbaum_1909",9,"Marine","Ectotherm","Gut content (lethal)","Mark",54.5,62.77,NA,"10km","Echinoderms","Years",85,1908
"Eichelbaum_1909",17,"Marine","Ectotherm","Gut content (lethal)","Mark",54.5,29.8,NA,"10km","Echinoderms","Years",29,1908
"Eichelbaum_1909",6,"Marine","Ectotherm","Gut content (lethal)","Mark",56.25,0.136,NA,"100km","Echinoderms","Years",10,1906
"Eichelbaum_1909",11,"Marine","Ectotherm","Gut content (lethal)","Mark",56.25,3.338,NA,"100km","Echinoderms","Years",35,1906
"Eichelbaum_1909",7,"Marine","Ectotherm","Gut content (lethal)","Mark",54.5,1.3,NA,"10km","Echinoderms","Years",50,1908
"Falke_2024",15,"Marine","Ectotherm","Gut content (lethal)","Mark",43.8,1.5e+09,NA,"100km","Fish","Years",52,2017
"Falke_2024",43,"Marine","Ectotherm","Gut content (lethal)","Mark",43.8,18130,NA,"100km","Fish","Years",514,2017
"Falke_2024",38,"Marine","Ectotherm","Gut content (lethal)","Mark",43.8,855,NA,"100km","Fish","Years",1364,2017
"Falke_2024",24,"Marine","Ectotherm","Gut content (lethal)","Mark",43.8,3599,NA,"100km","Fish","Years",150,2017
"Falke_2024",40,"Marine","Ectotherm","Gut content (lethal)","Mark",43.8,7195,NA,"100km","Fish","Years",947,2017
"Gaymer_2008",2,"Marine","Ectotherm","Direct observation","Mark",-26.34,173.5,NA,"10m","Echinoderms","Years",100,2004
"Gaymer_2008",2,"Marine","Ectotherm","Direct observation","Mark",-27.2,173.5,NA,"10m","Echinoderms","Years",18,2004
"Gaymer_2008",2,"Marine","Ectotherm","Direct observation","Mark",-27.01,173.5,NA,"10m","Echinoderms","Years",21,2004
"Gaymer_2008",5,"Marine","Ectotherm","Direct observation","Mark",-27.2,173.5,NA,"10m","Echinoderms","Years",65,2004
"Gaymer_2008",6,"Marine","Ectotherm","Direct observation","Mark",-27.2,173.5,NA,"10m","Echinoderms","Years",64,2004
"Gaymer_2008",2,"Marine","Ectotherm","Direct observation","Mark",-27.01,173.5,NA,"10m","Echinoderms","Years",18,2004
"Gaymer_2008",2,"Marine","Ectotherm","Direct observation","Mark",-27.06,173.5,NA,"10m","Echinoderms","Years",19,2004
"Gaymer_2008",8,"Marine","Ectotherm","Direct observation","Mark",-26.34,173.5,NA,"10m","Echinoderms","Years",41,2004
"Gaymer_2008",2,"Marine","Ectotherm","Direct observation","Mark",-27.06,173.5,NA,"10m","Echinoderms","Years",25,2004
"Gaymer_2008",2,"Marine","Ectotherm","Direct observation","Mark",-27.06,173.5,NA,"10m","Echinoderms","Years",10,2004
"Glorioso_2010",12,"Terrestrial","Ectotherm","Gut content (lethal)","Mark",25.42,31,NA,"1000m","Amphibians","Months",68,2003
"Glorioso_2010",9,"Terrestrial","Ectotherm","Gut content (lethal)","Mark",25.39,31,NA,"1000m","Amphibians","Months",113,2003
"Glorioso_2010",18,"Terrestrial","Ectotherm","Gut content (lethal)","Mark",25.17,31,NA,"1000m","Amphibians","Months",558,2003
"Glorioso_2010",7,"Terrestrial","Ectotherm","Gut content (lethal)","Mark",25.42,31,NA,"1000m","Amphibians","Months",28,2003
"Huckembeck_2014",14,"Lentic","Ectotherm","Gut content (lethal)","Mark",-31.11,20.8,NA,"1000m","Amphibians","Years",45,2008
"Leivas_2012",32,"Terrestrial","Ectotherm","Gut content (lethal)","Mark",-25.3,381,NA,"1000m","Amphibians","Months",181,2008
"Lin_2008",8,"Terrestrial","Ectotherm","Gut content (non-lethal)","Mark",23.8,61.2,NA,"100km","Reptiles","Years",160,2003
"Luiselli_2006",11,"Lotic","Ectotherm","Gut content (non-lethal)","Mark",4.83,109.7,NA,"1000m","Reptiles","Years",691,2000
"Luiselli_2006",14,"Lotic","Ectotherm","Gut content (non-lethal)","Mark",4.83,47.4,NA,"1000m","Reptiles","Years",554,2000
"Mauzey_1968",11,"Marine","Ectotherm","Direct observation","Mark",48.3,0.3977,NA,"1000m","Echinoderms","Years",234,1966
"Mauzey_1968",9,"Marine","Ectotherm","Direct observation","Mark",48.3,0.75,NA,"1000m","Echinoderms","Years",104,1966
"Navarrete_2008",13,"Marine","Ectotherm","Direct observation","Mark",-33.24,173.5,NA,"100m","Echinoderms","Hours",127,2001
"Navarrete_2008",13,"Marine","Ectotherm","Direct observation","Mark",-32.96,173.5,NA,"100m","Echinoderms","Hours",80,2001
"Navarrete_2008",13,"Marine","Ectotherm","Direct observation","Mark",-29.25,173.5,NA,"100m","Echinoderms","Hours",64,2001
"Navarrete_2008",13,"Marine","Ectotherm","Direct observation","Mark",-31.04,173.5,NA,"100m","Echinoderms","Hours",97,2001
"Navarrete_2008",13,"Marine","Ectotherm","Direct observation","Mark",-33.25,173.5,NA,"100m","Echinoderms","Hours",258,2001
"Navarrete_2008",13,"Marine","Ectotherm","Direct observation","Mark",-32.22,173.5,NA,"100m","Echinoderms","Hours",98,2001
"Navarrete_2008",13,"Marine","Ectotherm","Direct observation","Mark",-33.25,173.5,NA,"100m","Echinoderms","Hours",125,2001
"Navarrete_2008",13,"Marine","Ectotherm","Direct observation","Mark",-34.38,173.5,NA,"100m","Echinoderms","Hours",136,2001
"Navarrete_2008",13,"Marine","Ectotherm","Direct observation","Mark",-33.09,173.5,NA,"100m","Echinoderms","Hours",105,2001
"Navarrete_2008",13,"Marine","Ectotherm","Direct observation","Mark",-29.8,173.5,NA,"100m","Echinoderms","Hours",111,2001
"Navarrete_2008",13,"Marine","Ectotherm","Direct observation","Mark",-32.79,173.5,NA,"100m","Echinoderms","Hours",93,2001
"Navarrete_2008",13,"Marine","Ectotherm","Direct observation","Mark",-28.46,173.5,NA,"100m","Echinoderms","Hours",65,2001
"Navarrete_2008",13,"Marine","Ectotherm","Direct observation","Mark",-30.17,173.5,NA,"100m","Echinoderms","Hours",167,2001
"Navarrete_2008",13,"Marine","Ectotherm","Direct observation","Mark",-29.75,173.5,NA,"100m","Echinoderms","Hours",83,2001
"Navarrete_2008",13,"Marine","Ectotherm","Direct observation","Mark",-33.19,173.5,NA,"100m","Echinoderms","Hours",105,2001
"Navarrete_2008",13,"Marine","Ectotherm","Direct observation","Mark",-33.24,173.5,NA,"100m","Echinoderms","Hours",105,2001
"Rauschenplat_1901",4,"Marine","Ectotherm","Gut content (lethal)","Mark",54.51,0.2604,NA,"10km","Arthropods","Years",24,1900
"Rauschenplat_1901",9,"Marine","Ectotherm","Gut content (lethal)","Mark",54.51,1.535,NA,"10km","Fish","Years",16,1900
"Rauschenplat_1901",6,"Marine","Ectotherm","Gut content (lethal)","Mark",54.51,0.2174,NA,"10km","Annelids","Years",13,1900
"Rauschenplat_1901",6,"Marine","Ectotherm","Gut content (lethal)","Mark",54.51,0.4224,NA,"10km","Arthropods","Years",26,1900
"Rauschenplat_1901",9,"Marine","Ectotherm","Gut content (lethal)","Mark",54.46,1342,NA,"10km","Fish","Years",28,1900
"Rauschenplat_1901",10,"Marine","Ectotherm","Gut content (lethal)","Mark",54.46,918.8,NA,"10km","Fish","Years",32,1900
"Rauschenplat_1901",5,"Marine","Ectotherm","Gut content (lethal)","Mark",54.51,2.5,NA,"10km","Fish","Years",12,1900
"Rauschenplat_1901",9,"Marine","Ectotherm","Gut content (lethal)","Mark",54.51,15.02,NA,"10km","Fish","Years",11,1900
"Rauschenplat_1901",6,"Marine","Ectotherm","Gut content (lethal)","Mark",54.51,18.4,NA,"10km","Fish","Years",21,1900
"Rodríguez-Robles_1999",31,"Terrestrial","Ectotherm","Gut content (lethal)","Mark",38,58.8,NA,"1000km","Reptiles","Decades",397,1980
"Saunders_2015",21,"Marine","Ectotherm","Gut content (lethal)","Mark",-53.6,110,NA,"100km","Fish","Years",41,2008
"Saunders_2015b",17,"Marine","Ectotherm","Gut content (lethal)","Mark",-53.6,5.6,NA,"100km","Fish","Years",239,2008
"Scheffer_1931",39,"Marine","Endotherm","Gut content (lethal)","Mark",47.6,98060,NA,"100km","Mammals","Years",100,1929
"Siferd_1992",14,"Marine","Ectotherm","Gut content (lethal)","Mark",74.67,0.1811,NA,"100m","Ctenophores","Months",587,1985
"Siferd_1992",14,"Marine","Ectotherm","Gut content (lethal)","Mark",74.67,0.1811,NA,"100m","Ctenophores","Months",1438,1986
"Taylor_1995",6,"Marine","Ectotherm","Gut content (lethal)","Mark",-4.24,0.56,NA,"10km","Molluscs","Years",37,1984
"Archer_2004",8,"Marine","Endotherm","Gut content (lethal)","Paige",8.07,71760,NA,"1000m","Mammals","Years",203,1990
"Cherel_2004",15,"Marine","Endotherm","Gut content (lethal)","Paige",-49.5,101100,NA,"100km","Fish","Years",26,1999
"Cherel_2004",19,"Marine","Ectotherm","Gut content (lethal)","Paige",-49.5,850000,NA,"100km","Fish","Years",36,1999
"Gannon_1997",10,"Marine","Endotherm","Gut content (lethal)","Paige",37.07,723700,NA,"100km","Mammals","Years",8,1987
"Gelsleichter_1999",28,"Marine","Ectotherm","Gut content (lethal)","Paige",37.03,126800,NA,"10km","Fish","Years",153,1986
"Gelsleichter_1999",30,"Marine","Ectotherm","Gut content (lethal)","Paige",37.03,94920,NA,"10km","Fish","Years",54,1986
"Gelsleichter_1999",24,"Marine","Ectotherm","Gut content (lethal)","Paige",37.03,10760,NA,"10km","Fish","Years",64,1986
"Gelsleichter_1999",28,"Marine","Ectotherm","Gut content (lethal)","Paige",37.03,3988,NA,"10km","Fish","Years",208,1986
"Lima_2022",36,"Marine","Endotherm","Gut content (lethal)","Paige",-55.4,82500,NA,"1000km","Mammals","Decades",219,2000
"Lima_2022",37,"Marine","Endotherm","Gut content (lethal)","Paige",-46.6,62960,NA,"1000km","Mammals","Decades",37,2000
"McCluskey_2021",26,"Marine","Endotherm","Gut content (lethal)","Paige",-33.3,214100,NA,"10km","Mammals","Years",13,2008
"McElroy_2006",43,"Marine","Ectotherm","Gut content (lethal)","Paige",21.01,52950,NA,"100m","Fish","Years",565,1968
"Mendonca_2009",58,"Marine","Ectotherm","Gut content (lethal)","Paige",38.16,176600,NA,"100km","Fish","Years",2441,2006
"Preti_2008",20,"Marine","Ectotherm","Gut content (lethal)","Paige",33.03,200100,NA,"100km","Fish","Years",26,2005
"Preti_2012",18,"Marine","Ectotherm","Gut content (lethal)","Paige",34.39,348000,NA,"100km","Fish","Years",225,2005
"Preti_2012",42,"Marine","Endotherm","Gut content (lethal)","Paige",33.39,186900,NA,"100km","Fish","Years",330,2005
"Preti_2012",38,"Marine","Ectotherm","Gut content (lethal)","Paige",33.15,176600,NA,"100km","Fish","Years",158,2005
"Preti_2020",33,"Marine","Endotherm","Gut content (lethal)","Paige",34.31,2051000,NA,"100km","Mammals","Years",8,2000
"Preti_2020",31,"Marine","Endotherm","Gut content (lethal)","Paige",33.36,2051000,NA,"100km","Mammals","Years",4,2006
"Preti_2020",59,"Marine","Endotherm","Gut content (lethal)","Paige",34.27,2051000,NA,"100km","Mammals","Years",94,2003
"Preti_2020",31,"Marine","Endotherm","Gut content (lethal)","Paige",33.36,2051000,NA,"100km","Mammals","Years",12,2013
"Preti_2020",38,"Marine","Endotherm","Gut content (lethal)","Paige",34.27,2051000,NA,"100km","Mammals","Years",7,2012
"Preti_2020",38,"Marine","Endotherm","Gut content (lethal)","Paige",34.27,2051000,NA,"100km","Mammals","Years",7,2012
"Preti_2020",59,"Marine","Endotherm","Gut content (lethal)","Paige",34.27,2051000,NA,"100km","Mammals","Years",151,2003
"Preti_2020",31,"Marine","Endotherm","Gut content (lethal)","Paige",34.31,2051000,NA,"100km","Mammals","Years",6,2006
"Preti_2020",31,"Marine","Endotherm","Gut content (lethal)","Paige",33.36,2051000,NA,"100km","Mammals","Years",11,2013
"Preti_2020",33,"Marine","Endotherm","Gut content (lethal)","Paige",34.31,2051000,NA,"100km","Mammals","Years",6,2000
"Preti_2020",36,"Marine","Endotherm","Gut content (lethal)","Paige",34.27,159000,NA,"100km","Mammals","Years",12,2000
"Preti_2020",36,"Marine","Endotherm","Gut content (lethal)","Paige",34.27,159000,NA,"100km","Mammals","Years",11,2000
"Preti_2020",47,"Marine","Endotherm","Gut content (lethal)","Paige",35.87,184800,NA,"100km","Mammals","Years",19,2005
"Preti_2020",30,"Marine","Endotherm","Gut content (lethal)","Paige",35.87,184800,NA,"100km","Mammals","Years",2,2005
"Preti_2020",47,"Marine","Endotherm","Gut content (lethal)","Paige",35.87,184800,NA,"100km","Mammals","Years",32,2005
"Preti_2020",30,"Marine","Endotherm","Gut content (lethal)","Paige",35.87,184800,NA,"100km","Mammals","Years",3,2005
"Preti_2020",60,"Marine","Ectotherm","Gut content (lethal)","Paige",33.02,98000,NA,"100km","Fish","Years",299,2011
"Rodrigues_2019",43,"Marine","Endotherm","Gut content (lethal)","Paige",-17.62,69850,NA,"100km","Mammals","Years",42,2007
"Romero_2012",15,"Marine","Endotherm","Gut content (lethal)","Paige",-41.5,2051000,NA,"100km","Mammals","Years",30,2004
"Romero_2012",8,"Marine","Endotherm","Gut content (lethal)","Paige",-41.5,127500,NA,"100km","Mammals","Years",26,2004
"Romero_2012",9,"Marine","Endotherm","Gut content (lethal)","Paige",-41.5,127500,NA,"100km","Mammals","Years",5,2004
"Solmundsson_2025",26,"Marine","Ectotherm","Gut content (lethal)","Paige",62.97,467.5,NA,"100km","Fish","Months",103,2023
"Solmundsson_2025",26,"Marine","Ectotherm","Gut content (lethal)","Paige",62.97,467.5,NA,"100km","Fish","Months",107,2018
"Solmundsson_2025",26,"Marine","Ectotherm","Gut content (lethal)","Paige",62.97,467.5,NA,"100km","Fish","Months",103,2019
"Solmundsson_2025",26,"Marine","Ectotherm","Gut content (lethal)","Paige",62.97,467.5,NA,"100km","Fish","Months",97,2005
"Solmundsson_2025",26,"Marine","Ectotherm","Gut content (lethal)","Paige",62.97,467.5,NA,"100km","Fish","Months",79,2016
"Solmundsson_2025",26,"Marine","Ectotherm","Gut content (lethal)","Paige",62.97,467.5,NA,"100km","Fish","Months",143,2007
"Solmundsson_2025",26,"Marine","Ectotherm","Gut content (lethal)","Paige",62.97,467.5,NA,"100km","Fish","Months",67,2013
"Solmundsson_2025",26,"Marine","Ectotherm","Gut content (lethal)","Paige",62.97,467.5,NA,"100km","Fish","Months",94,2003
"Solmundsson_2025",26,"Marine","Ectotherm","Gut content (lethal)","Paige",62.97,467.5,NA,"100km","Fish","Months",78,2004
"Solmundsson_2025",26,"Marine","Ectotherm","Gut content (lethal)","Paige",62.97,467.5,NA,"100km","Fish","Months",26,2011
"Solmundsson_2025",26,"Marine","Ectotherm","Gut content (lethal)","Paige",62.97,467.5,NA,"100km","Fish","Months",119,2009
"Solmundsson_2025",26,"Marine","Ectotherm","Gut content (lethal)","Paige",62.97,467.5,NA,"100km","Fish","Months",93,2015
"Solmundsson_2025",26,"Marine","Ectotherm","Gut content (lethal)","Paige",62.97,467.5,NA,"100km","Fish","Months",113,2020
"Solmundsson_2025",26,"Marine","Ectotherm","Gut content (lethal)","Paige",62.97,467.5,NA,"100km","Fish","Months",90,2008
"Solmundsson_2025",26,"Marine","Ectotherm","Gut content (lethal)","Paige",62.97,467.5,NA,"100km","Fish","Months",112,2014
"Solmundsson_2025",26,"Marine","Ectotherm","Gut content (lethal)","Paige",62.97,467.5,NA,"100km","Fish","Months",96,2010
"Solmundsson_2025",26,"Marine","Ectotherm","Gut content (lethal)","Paige",62.97,467.5,NA,"100km","Fish","Months",68,2012
"Solmundsson_2025",26,"Marine","Ectotherm","Gut content (lethal)","Paige",62.97,467.5,NA,"100km","Fish","Months",84,2002
